date,location,hour_start,hour_end,team,level,username,red_friends,blue_friends,yellow_friends,unk_friends,lat,log
2018-09-24,utic angel,20:24,21:09,red,36,AzidoAzideAzid3,,,,,38.762606700000006,-9.103557400000001
2018-09-25,vulcão da fil,12:40,13:25,yellow,31,RichieSanti20,,,,,38.7693157,-9.0956609
2018-09-25,vulcão da fil,12:40,13:25,yellow,30,hyordanov,,,,,38.7693157,-9.0956609
2018-09-25,vulcão da fil,12:40,13:25,blue,31,Sckir,,,,,38.7693157,-9.0956609
2018-09-25,vulcão da fil,12:40,13:25,red,40,Giant29,,1.0,,,38.7693157,-9.0956609
2018-09-25,vulcão da fil,12:40,13:25,red,34,Absinto87,,,,,38.7693157,-9.0956609
2018-09-25,vulcão da fil,12:40,13:25,red,33,Galaticvs,,,,,38.7693157,-9.0956609
2018-09-25,vulcão da fil,12:40,13:25,red,32,SinTomas,,,,,38.7693157,-9.0956609
2018-09-25,vulcão da fil,12:40,13:25,red,31,Andreground69,,1.0,,,38.7693157,-9.0956609
2018-09-25,epal fountain,12:28,13:13,red,26,JulesBlaise90,,1.0,,,38.7631588,-9.1034715
2018-09-25,epal fountain,12:28,13:13,red,26,joaobogalho,,,,,38.7631588,-9.1034715
2018-09-25,gil 98,14:12,14:57,yellow,40,Pekito10,,,,,38.761920700000005,-9.0962779
2018-09-25,gil 98,14:12,14:57,blue,40,zediogopg,,,,,38.761920700000005,-9.0962779
2018-09-25,gil 98,14:12,14:57,blue,40,Kyzouki,,,,,38.761920700000005,-9.0962779
2018-09-25,gil 98,14:12,14:57,blue,38,Daniloab,,,1.0,,38.761920700000005,-9.0962779
2018-09-25,gil 98,14:12,14:57,blue,35,Critikian,,,,,38.761920700000005,-9.0962779
2018-09-25,gil 98,14:12,14:57,blue,27,Darksquallleon,,,,,38.761920700000005,-9.0962779
2018-09-25,gil 98,14:12,14:57,blue,23,PedroRib09,,,,,38.761920700000005,-9.0962779
2018-09-25,igreja de moscavide,15:40,16:25,blue,40,mmysoul,,,,1.0,38.779085200000004,-9.1025371
2018-09-25,igreja de moscavide,15:40,16:25,blue,39,Samaheras,,,,,38.779085200000004,-9.1025371
2018-09-25,igreja de moscavide,15:40,16:25,red,40,MattyUnleashed,,1.0,,1.0,38.779085200000004,-9.1025371
2018-09-25,igreja de moscavide,15:40,16:25,red,37,AzidoAzideAzid3,,,,,38.779085200000004,-9.1025371
2018-09-25,igreja de moscavide,15:40,16:25,red,36,Astrolocas,,,,,38.779085200000004,-9.1025371
2018-09-25,igreja de moscavide,15:40,16:25,red,32,TyPiCaL69,,,,,38.779085200000004,-9.1025371
2018-09-25,oceanário waterfall,16:38,17:23,yellow,31,RichieSanti20,,,,,38.7610506,-9.094223300000001
2018-09-25,oceanário waterfall,16:38,17:23,blue,39,Samaheras,,,,,38.7610506,-9.094223300000001
2018-09-25,oceanário waterfall,16:38,17:23,blue,31,AlexandreGil,,,,1.0,38.7610506,-9.094223300000001
2018-09-25,oceanário waterfall,16:38,17:23,blue,28,Trisk,,,,1.0,38.7610506,-9.094223300000001
2018-09-25,oceanário waterfall,16:38,17:23,red,40,MattyUnleashed,,1.0,,1.0,38.7610506,-9.094223300000001
2018-09-25,oceanário waterfall,16:38,17:23,red,35,Hayrezz,,,,,38.7610506,-9.094223300000001
2018-09-25,mural cowboys & índios,17:28,18:13,yellow,38,Fmpc1999,,,,,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,yellow,37,Do0msdayy,,,,,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,yellow,37,MisterManding0,,,,,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,yellow,31,RichieSanti20,,,,,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,blue,40,Pokerrapxim,1.0,,,,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,blue,31,AlexandreGil,,,,1.0,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,blue,30,frangraca,,,,,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,blue,28,Trisk,,,,1.0,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,red,40,ARROOZ,,,,,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,red,40,Mizehza,,,,,38.76862929999999,-9.102398599999999
2018-09-25,mural cowboys & índios,17:28,18:13,red,33,Galaticvs,,,,,38.76862929999999,-9.102398599999999
2018-09-25,vidrão farol,18:12,18:57,yellow,37,bela154,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,yellow,37,MisterManding0,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,blue,40,Pokerrapxim,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,blue,31,Sckir,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,red,40,tiagoc432,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,red,40,ARROOZ,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,red,40,Mizehza,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,red,40,MattyUnleashed,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,red,37,tascv,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,red,36,balianx,,,,1.0,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,red,34,Absinto87,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,red,30,FakadasMC,,,,,38.7708549,-9.0964978
2018-09-25,vidrão farol,18:12,18:57,red,26,joaobogalho,,,,,38.7708549,-9.0964978
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,yellow,37,MisterManding0,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,yellow,31,RichieSanti20,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,yellow,30,hyordanov,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,blue,40,Pokerrapxim,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,blue,39,Rafadas,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,red,40,tiagoc432,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,red,40,MattyUnleashed,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,red,40,ARROOZ,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,red,40,Mizehza,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,red,37,tascv,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,red,36,nvscore,,,,,38.7685963,-9.095253199999998
2018-09-25,pavilhão atlântico - meo arena,18:18,19:03,red,36,balianx,,,,1.0,38.7685963,-9.095253199999998
2018-09-25,molécula do futebol,18:19,19:04,yellow,37,MisterManding0,,,,,38.76238920000001,-9.0955751
2018-09-25,molécula do futebol,18:19,19:04,blue,35,Critikian,,,,,38.76238920000001,-9.0955751
2018-09-25,molécula do futebol,18:19,19:04,red,40,ARROOZ,,,,,38.76238920000001,-9.0955751
2018-09-25,molécula do futebol,18:19,19:04,red,40,Mizehza,,,,,38.76238920000001,-9.0955751
2018-09-25,molécula do futebol,18:19,19:04,red,36,nvscore,,,,,38.76238920000001,-9.0955751
2018-09-25,catarina de bragança,20:05,20:50,yellow,40,Maianque,,,,,38.7816862,-9.091175300000002
2018-09-25,catarina de bragança,20:05,20:50,yellow,37,MisterManding0,,,,,38.7816862,-9.091175300000002
2018-09-25,catarina de bragança,20:05,20:50,blue,40,jobesanitas,,,,,38.7816862,-9.091175300000002
2018-09-25,catarina de bragança,20:05,20:50,blue,33,MySweet11,,,,2.0,38.7816862,-9.091175300000002
2018-09-25,catarina de bragança,20:05,20:50,red,40,ARROOZ,,,,,38.7816862,-9.091175300000002
2018-09-26,wave,13:36,14:21,yellow,37,bela154,,,,,38.777195,-9.0959305
2018-09-26,wave,13:36,14:21,red,40,Giant29,,2.0,1.0,4.0,38.777195,-9.0959305
2018-09-26,wave,13:36,14:21,red,40,Alcobia610,,,,2.0,38.777195,-9.0959305
2018-09-26,wave,13:36,14:21,red,26,joaobogalho,,,,,38.777195,-9.0959305
2018-09-26,catarina de bragança,13:42,14:27,yellow,37,bela154,4.0,,,,38.7816862,-9.091175300000002
2018-09-26,torre vasco da gama,15:28,16:13,red,34,FRAGZ,,1.0,,3.0,38.7748111,-9.0916474
2018-09-26,molécula do futebol,16:07,16:52,blue,40,Kyzouki,,,,1.0,38.76238920000001,-9.0955751
2018-09-26,molécula do futebol,16:07,16:52,blue,40,zediogopg,,,,,38.76238920000001,-9.0955751
2018-09-26,molécula do futebol,16:07,16:52,blue,38,Daniloab,,,1.0,,38.76238920000001,-9.0955751
2018-09-26,molécula do futebol,16:07,16:52,blue,27,Darksquallleon,,,,,38.76238920000001,-9.0955751
2018-09-26,molécula do futebol,16:07,16:52,blue,23,PedroRib09,,,,,38.76238920000001,-9.0955751
2018-09-26,molécula do futebol,16:07,16:52,red,38,LeCaesar,,,,1.0,38.76238920000001,-9.0955751
2018-09-26,molécula do futebol,16:07,16:52,red,30,FakadasMC,,,,,38.76238920000001,-9.0955751
2018-09-26,gare do oriente,19:02,19:47,yellow,34,Dicas4life,,,,,38.7678095,-9.1001349
2018-09-26,gare do oriente,19:02,19:47,red,39,AzarAChegar,,,,1.0,38.7678095,-9.1001349
2018-09-26,gare do oriente,19:02,19:47,red,36,balianx,,,,,38.7678095,-9.1001349
2018-09-26,gare do oriente,19:02,19:47,red,23,TigasNeo,,,,,38.7678095,-9.1001349
2018-09-26,pavilhão atlântico - meo arena,20:20,21:05,red,37,AzidoAzideAzid3,,,,,38.7685963,-9.095253199999998
2018-09-26,pavilhão atlântico - meo arena,20:20,21:05,red,36,ChutePT,,,,,38.7685963,-9.095253199999998
2018-09-27,gil 98,10:06,10:51,blue,40,Kyzouki,,,,,38.761920700000005,-9.0962779
2018-09-27,gil 98,10:06,10:51,blue,40,zediogopg,,,,,38.761920700000005,-9.0962779
2018-09-27,gil 98,10:06,10:51,blue,38,Daniloab,,,1.0,,38.761920700000005,-9.0962779
2018-09-27,gil 98,10:06,10:51,blue,35,Critikian,,,,,38.761920700000005,-9.0962779
2018-09-27,igreja de moscavide,11:16,12:01,red,37,Crimson146,,,,1.0,38.779085200000004,-9.1025371
2018-09-27,igreja de moscavide,11:16,12:01,red,33,TyPiCaL69,,,,,38.779085200000004,-9.1025371
2018-09-27,pavilhão atlântico - meo arena,12:20,13:05,yellow,31,RichieSanti20,,,,,38.7685963,-9.095253199999998
2018-09-27,pavilhão atlântico - meo arena,12:20,13:05,blue,28,Gcardoso01,,,,,38.7685963,-9.095253199999998
2018-09-27,pavilhão atlântico - meo arena,12:20,13:05,blue,25,DiogoASantos95,,,,1.0,38.7685963,-9.095253199999998
2018-09-27,pavilhão atlântico - meo arena,12:20,13:05,red,33,TyPiCaL69,,,,,38.7685963,-9.095253199999998
2018-09-27,pavilhão atlântico - meo arena,12:20,13:05,red,33,Galaticvs,,,,,38.7685963,-9.095253199999998
2018-09-27,molécula do futebol,15:13,15:58,blue,40,Kyzouki,,,,,38.76238920000001,-9.0955751
2018-09-27,molécula do futebol,15:13,15:58,blue,40,zediogopg,,,,,38.76238920000001,-9.0955751
2018-09-27,molécula do futebol,15:13,15:58,blue,38,Daniloab,,,1.0,,38.76238920000001,-9.0955751
2018-09-27,molécula do futebol,15:13,15:58,red,30,FakadasMC,,,,,38.76238920000001,-9.0955751
2018-09-27,vidrão farol,16:36,17:21,yellow,40,JOR1967,,,,,38.7708549,-9.0964978
2018-09-27,vidrão farol,16:36,17:21,yellow,37,MisterManding0,,,,,38.7708549,-9.0964978
2018-09-27,vidrão farol,16:36,17:21,yellow,28,fatherboardbx,,,,,38.7708549,-9.0964978
2018-09-27,vidrão farol,16:36,17:21,blue,33,Pandex123,,,,,38.7708549,-9.0964978
2018-09-27,vidrão farol,16:36,17:21,blue,27,Darksquallleon,,,,,38.7708549,-9.0964978
2018-09-27,vidrão farol,16:36,17:21,red,40,Mizehza,,,,,38.7708549,-9.0964978
2018-09-27,vidrão farol,16:36,17:21,red,36,balianx,,1.0,,,38.7708549,-9.0964978
2018-09-27,gil 98,17:30,18:15,yellow,40,JOR1967,,,,,38.761920700000005,-9.0962779
2018-09-27,gil 98,17:30,18:15,yellow,37,Do0msdayy,,,,,38.761920700000005,-9.0962779
2018-09-27,gil 98,17:30,18:15,yellow,37,MisterManding0,,,,,38.761920700000005,-9.0962779
2018-09-27,gil 98,17:30,18:15,yellow,32,Brunaldo22,,,,,38.761920700000005,-9.0962779
2018-09-27,gil 98,17:30,18:15,red,40,Gu1lhermeSlb904,,,1.0,,38.761920700000005,-9.0962779
2018-09-27,gil 98,17:30,18:15,red,40,Mizehza,,,,,38.761920700000005,-9.0962779
2018-09-27,gil 98,17:30,18:15,red,39,AzarAChegar,,,1.0,2.0,38.761920700000005,-9.0962779
2018-09-27,gil 98,17:30,18:15,red,33,Galaticvs,,,,,38.761920700000005,-9.0962779
2018-09-27,molécula do futebol,18:13,18:58,yellow,37,YellowGambuzina,,,,2.0,38.76238920000001,-9.0955751
2018-09-27,molécula do futebol,18:13,18:58,blue,28,Gcardoso01,,,,,38.76238920000001,-9.0955751
2018-09-27,molécula do futebol,18:13,18:58,red,40,Gu1lhermeSlb904,,,1.0,,38.76238920000001,-9.0955751
2018-09-27,molécula do futebol,18:13,18:58,red,40,Mizehza,,,,,38.76238920000001,-9.0955751
2018-09-27,gare do oriente,18:35,19:20,yellow,32,Brunaldo22,,,,,38.7678095,-9.1001349
2018-09-27,gare do oriente,18:35,19:20,yellow,31,RichieSanti20,,,,,38.7678095,-9.1001349
2018-09-27,gare do oriente,18:35,19:20,blue,30,Koaladoswag,,,,,38.7678095,-9.1001349
2018-09-27,gare do oriente,18:35,19:20,red,40,tiagoc432,,,,,38.7678095,-9.1001349
2018-09-27,gare do oriente,18:35,19:20,red,37,tascv,,,,1.0,38.7678095,-9.1001349
2018-09-27,gare do oriente,18:35,19:20,red,36,balianx,,,,,38.7678095,-9.1001349
2018-09-27,torre são gabriel,19:43,20:28,yellow,37,MisterManding0,,,,,38.7670571,-9.097527699999999
2018-09-27,torre são gabriel,19:43,20:28,yellow,28,fatherboardbx,1.0,,,,38.7670571,-9.097527699999999
2018-09-27,torre são gabriel,19:43,20:28,blue,33,Collieflow1984,,,,,38.7670571,-9.097527699999999
2018-09-27,torre são gabriel,19:43,20:28,blue,32,Fernandes13,,,,,38.7670571,-9.097527699999999
2018-09-27,torre são gabriel,19:43,20:28,red,40,Alcobia610,,,,2.0,38.7670571,-9.097527699999999
2018-09-27,catarina de bragança,20:40,21:25,blue,33,MySweet11,,,,2.0,38.7816862,-9.091175300000002
2018-09-28,gare do oriente,10:22,11:07,red,40,Giant29,,2.0,,,38.7678095,-9.1001349
2018-09-28,gare do oriente,10:22,11:07,red,40,jdavidgil,,,,,38.7678095,-9.1001349
2018-09-28,torre são gabriel,10:28,11:13,blue,27,Darksquallleon,,,,,38.7670571,-9.097527699999999
2018-09-28,torre são gabriel,10:28,11:13,red,40,Filipemaiarosa,,,,,38.7670571,-9.097527699999999
2018-09-28,torre são gabriel,10:28,11:13,red,40,Giant29,,2.0,,,38.7670571,-9.097527699999999
2018-09-28,torre são gabriel,10:28,11:13,red,40,jdavidgil,,,,,38.7670571,-9.097527699999999
2018-09-28,pavilhão atlântico - meo arena,12:04,12:49,blue,33,Pandex123,,,,,38.7685963,-9.095253199999998
2018-09-28,gare do oriente,13:01,13:46,red,40,Giant29,,1.0,,,38.7678095,-9.1001349
2018-09-28,gare do oriente,13:01,13:46,red,33,Galaticvs,,,,,38.7678095,-9.1001349
2018-09-28,gare do oriente,13:01,13:46,red,32,SinTomas,,,,1.0,38.7678095,-9.1001349
2018-09-28,gil 98,13:41,14:26,blue,35,Critikian,,,,,38.761920700000005,-9.0962779
2018-09-28,molécula do futebol,14:17,15:02,yellow,40,JOR1967,,,,,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,yellow,40,Pekito10,1.0,,,,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,blue,40,Kyzouki,,,,,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,blue,40,zediogopg,,,,,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,blue,38,Daniloab,,,1.0,,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,blue,38,N0ISIA,,,,1.0,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,blue,35,Santoscjp,,,,1.0,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,blue,27,s0undzzbala,,,,,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,blue,23,PedroRib09,,,,2.0,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,red,40,Castanheira1985,,,,,38.76238920000001,-9.0955751
2018-09-28,molécula do futebol,14:17,15:02,red,40,Mizehza,,,,,38.76238920000001,-9.0955751
2018-09-28,vidrão farol,15:12,15:57,yellow,40,Nir1972,,1.0,,,38.7708549,-9.0964978
2018-09-28,vidrão farol,15:12,15:57,yellow,38,Gafls,1.0,1.0,,,38.7708549,-9.0964978
2018-09-28,vidrão farol,15:12,15:57,yellow,31,RichieSanti20,,,,,38.7708549,-9.0964978
2018-09-28,vidrão farol,15:12,15:57,blue,27,Darksquallleon,,,,,38.7708549,-9.0964978
2018-09-28,vidrão farol,15:12,15:57,blue,27,s0undzzbala,,,,,38.7708549,-9.0964978
2018-09-28,vidrão farol,15:12,15:57,blue,23,PedroRib09,,,,3.0,38.7708549,-9.0964978
2018-09-28,vidrão farol,15:12,15:57,red,40,tiagoc432,,,,,38.7708549,-9.0964978
2018-09-28,vidrão farol,15:12,15:57,red,40,Castanheira1985,,,,,38.7708549,-9.0964978
2018-09-28,oceanário waterfall,15:11,15:56,yellow,40,Nir1972,,1.0,,,38.7610506,-9.094223300000001
2018-09-28,oceanário waterfall,15:11,15:56,yellow,38,Gafls,1.0,1.0,,,38.7610506,-9.094223300000001
2018-09-28,oceanário waterfall,15:11,15:56,blue,40,Kyzouki,,,,,38.7610506,-9.094223300000001
2018-09-28,oceanário waterfall,15:11,15:56,blue,40,PauDourado,,,,,38.7610506,-9.094223300000001
2018-09-28,oceanário waterfall,15:11,15:56,blue,23,PedroRib09,,,,2.0,38.7610506,-9.094223300000001
2018-09-28,gare do oriente,16:25,17:10,yellow,38,Gafls,1.0,,,,38.7678095,-9.1001349
2018-09-28,gare do oriente,16:25,17:10,blue,40,Kyzouki,,,,,38.7678095,-9.1001349
2018-09-28,gare do oriente,16:25,17:10,red,39,Maugusto77,,,,,38.7678095,-9.1001349
2018-09-28,gare do oriente,16:25,17:10,red,32,ElQuacko13,,,1.0,,38.7678095,-9.1001349
2018-09-28,moscavide 60 anos,16:44,17:29,blue,37,MichelJ23,,,,2.0,38.7785833,-9.1023655
2018-09-28,moscavide 60 anos,16:44,17:29,red,37,ViciodoCanada,,,,2.0,38.7785833,-9.1023655
2018-09-28,moscavide 60 anos,16:44,17:29,red,30,FakadasMC,,,,,38.7785833,-9.1023655
2018-09-28,gil 98,17:09,17:54,red,39,Maugusto77,,,,,38.761920700000005,-9.0962779
2018-09-28,gil 98,17:09,17:54,red,37,Crimson146,,,,,38.761920700000005,-9.0962779
2018-09-28,gil 98,17:09,17:54,red,32,ElQuacko13,,,,,38.761920700000005,-9.0962779
2018-09-28,vulcão da fil,18:38,19:23,yellow,24,Carolina590,,1.0,,,38.7693157,-9.0956609
2018-09-28,vulcão da fil,18:38,19:23,blue,40,Pokerrapxim,,,,,38.7693157,-9.0956609
2018-09-28,vulcão da fil,18:38,19:23,blue,35,Santoscjp,,,,,38.7693157,-9.0956609
2018-09-28,vulcão da fil,18:38,19:23,red,39,Maugusto77,,,,,38.7693157,-9.0956609
2018-09-28,vulcão da fil,18:38,19:23,red,37,Crimson146,,,,,38.7693157,-9.0956609
2018-09-28,vulcão da fil,18:38,19:23,red,37,AteColas,,,,,38.7693157,-9.0956609
2018-09-28,vulcão da fil,18:38,19:23,red,37,tascv,,,,,38.7693157,-9.0956609
2018-09-28,vulcão da fil,18:38,19:23,red,24,TigasNeo,,,,,38.7693157,-9.0956609
2018-09-28,wave,19:03,19:48,yellow,37,bela154,,,,,38.777195,-9.0959305
2018-09-28,wave,19:03,19:48,blue,38,Simpletongui,,,,,38.777195,-9.0959305
2018-09-28,wave,19:03,19:48,blue,37,diverbea,,,,,38.777195,-9.0959305
2018-09-28,wave,19:03,19:48,blue,30,frangraca,,,,,38.777195,-9.0959305
2018-09-28,wave,19:03,19:48,red,37,AteColas,,,,,38.777195,-9.0959305
2018-09-28,pavilhão atlântico - meo arena,20:32,21:17,yellow,38,ZakSaurstone,2.0,1.0,,,38.7685963,-9.095253199999998
2018-09-28,pavilhão atlântico - meo arena,20:32,21:17,yellow,35,AlchemistCook,1.0,,,,38.7685963,-9.095253199999998
2018-09-28,pavilhão atlântico - meo arena,20:32,21:17,yellow,33,pemimig,,,,,38.7685963,-9.095253199999998
2018-09-28,pavilhão atlântico - meo arena,20:32,21:17,blue,37,MichelJ23,,,,2.0,38.7685963,-9.095253199999998
2018-09-28,pavilhão atlântico - meo arena,20:32,21:17,red,40,naerp2606,,,,,38.7685963,-9.095253199999998
2018-09-28,pavilhão atlântico - meo arena,20:32,21:17,red,36,ChutePT,,,,,38.7685963,-9.095253199999998
2018-09-28,pavilhão atlântico - meo arena,20:32,21:17,red,34,jlopesoares,,,,,38.7685963,-9.095253199999998
2018-09-28,mural cowboys & índios,20:36,21:21,yellow,38,ZakSaurstone,,1.0,,,38.76862929999999,-9.102398599999999
2018-09-28,mural cowboys & índios,20:36,21:21,yellow,35,AlchemistCook,1.0,,,,38.76862929999999,-9.102398599999999
2018-09-28,mural cowboys & índios,20:36,21:21,yellow,33,pemimig,,,,,38.76862929999999,-9.102398599999999
2018-09-28,mural cowboys & índios,20:36,21:21,blue,37,MichelJ23,,,,2.0,38.76862929999999,-9.102398599999999
2018-09-28,mural cowboys & índios,20:36,21:21,red,40,naerp2606,,,,1.0,38.76862929999999,-9.102398599999999
2018-09-29,pavilhão atlântico - meo arena,12:08,12:53,red,40,naerp2606,,,,1.0,38.7685963,-9.095253199999998
2018-09-29,pavilhão atlântico - meo arena,12:08,12:53,red,29,geladola4,,,,,38.7685963,-9.095253199999998
2018-09-29,pisou lisboa,13:37,14:22,blue,35,Carvoeiro96,,,,,38.772092799999996,-9.0920775
2018-09-29,pisou lisboa,13:37,14:22,blue,32,Koaladoswag,,,,,38.772092799999996,-9.0920775
2018-09-29,pisou lisboa,13:37,14:22,red,40,EduJMac,,,,,38.772092799999996,-9.0920775
2018-09-29,pisou lisboa,13:37,14:22,red,40,Alcobia610,,,,2.0,38.772092799999996,-9.0920775
2018-09-29,wave,14:06,14:51,red,40,EduJMac,,,,,38.777195,-9.0959305
2018-09-29,vulcão da fil,14:26,15:11,yellow,40,Nuxo,,,,,38.7693157,-9.0956609
2018-09-29,vulcão da fil,14:26,15:11,yellow,40,arjarnrb,2.0,1.0,,1.0,38.7693157,-9.0956609
2018-09-29,vulcão da fil,14:26,15:11,blue,27,s0undzzbala,,,,1.0,38.7693157,-9.0956609
2018-09-29,vulcão da fil,14:26,15:11,red,40,EduJMac,,,,,38.7693157,-9.0956609
2018-09-29,torre são gabriel,14:36,15:21,yellow,40,Nuxo,,,,,38.7670571,-9.097527699999999
2018-09-29,torre são gabriel,14:36,15:21,blue,27,s0undzzbala,,,,1.0,38.7670571,-9.097527699999999
2018-09-29,torre são gabriel,14:36,15:21,red,40,EduJMac,,,,,38.7670571,-9.097527699999999
2018-09-29,gil expo98,15:16,16:01,red,40,nunesrd,,,,1.0,38.7676594,-9.0923564
2018-09-29,gil expo98,15:16,16:01,red,40,EduJMac,,,,,38.7676594,-9.0923564
2018-09-29,ageas,15:33,16:18,yellow,39,d1Ruk,,,,,38.7628444,-9.096570300000002
2018-09-29,ageas,15:33,16:18,yellow,35,AlchemistCook,1.0,,,,38.7628444,-9.096570300000002
2018-09-29,ageas,15:33,16:18,blue,27,s0undzzbala,,,,1.0,38.7628444,-9.096570300000002
2018-09-29,ageas,15:33,16:18,red,40,EduJMac,,,,,38.7628444,-9.096570300000002
2018-09-29,pavilhão atlântico - meo arena,16:33,17:18,yellow,40,Nuxo,,,,,38.7685963,-9.095253199999998
2018-09-29,pavilhão atlântico - meo arena,16:33,17:18,yellow,40,arjarnrb,,,,,38.7685963,-9.095253199999998
2018-09-29,pavilhão atlântico - meo arena,16:33,17:18,yellow,35,AlchemistCook,1.0,,,,38.7685963,-9.095253199999998
2018-09-29,pavilhão atlântico - meo arena,16:33,17:18,blue,29,AndreAlexVA,,,,,38.7685963,-9.095253199999998
